movie_reviews,,,,,,,,,,,movie_name,,,,label
"I liked the Harry Potter lines, but Ron is my favourite character...",,,,,,,,,,,harry potter,,,,1
I know you are all wondering now about whom I love more ? Harry Potter or Eragon Shadeslayer ? the truth is and will always be Harry Potter.,,,,,,,,,,,harry potter,,,,1
I like Harry Potter.,,,,,,,,,,,harry potter,,,,1
I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.,,,,,,,,,,,harry potter,,,,1
I was thinking of re-reading the 6th Harry Potter book ( Half-Blood Prince ) which is an awesome book and I can't wait to read the final one when it comes out.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter.,,,,,,,,,,,harry potter,,,,1
I love the shoes and the Harry Potter picture.,,,,,,,,,,,harry potter,,,,1
I love that Harry Potter.,,,,,,,,,,,harry potter,,,,1
"Harry Potter and the Philosopher's Stone, J. K. Rowling ( Strangely, I'm a fan of HP fanfic, but not of the book. ).",,,,,,,,,,,harry potter,,,,1
I wish I could write a paper entitled " Why Harry Potter is Awesome.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter...,,,,,,,,,,,harry potter,,,,1
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",,,,,,,,,,,harry potter,,,,1
i HATE clickfive as much as i love Harry Potter.,,,,,,,,,,,harry potter,,,,1
Harry Potter is awesome!,,,,,,,,,,,harry potter,,,,1
lol I love Harry Potter like a fat kid loves cake.,,,,,,,,,,,harry potter,,,,1
I just love the Harry Potter series.,,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
children's texts-fantasy perhaps most obviously-is often criticized for oversimplifying the struggle of good vs. evil ( Harry Potter might be a good example of this ).,,,,,,,,,,,harry potter,,,,1
"You know, the Harry Potter books are decent enough, and I ?m glad they ?ve got kids reading, and reading big thick books at that.",,,,,,,,,,,harry potter,,,,1
I like Harry Potter a lot too.,,,,,,,,,,,harry potter,,,,1
I got burnt out on heavy reading and have been enjoying the Harry Potter series.,,,,,,,,,,,harry potter,,,,1
"I suppose I enjoyed Harry Potter, Tom Sawyer was good too..",,,,,,,,,,,harry potter,,,,1
I miss the Harry Potter Hookup.,,,,,,,,,,,harry potter,,,,1
I also really enjoy rereading the Harry Potter series right before a movie and new book come out.,,,,,,,,,,,harry potter,,,,1
"I like their Harry Potter and pop culture stuff, but I'm not very picky!.",,,,,,,,,,,harry potter,,,,1
1st and 2nd Harry Potter movies are clearly the best / funniest...,,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"It was planned so no biggie, I was admiring his sisters Harry Potter collection while I waited.",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"I have two awesome Harry Potter costumes I'm planning for 2007, but they aren't finished yet, unfortunately!",,,,,,,,,,,harry potter,,,,1
I miss Harry Potter and Japenese food..,,,,,,,,,,,harry potter,,,,1
"This is undoubtedly a big deal as I do not purchase movies a la DVD. The only ones I own are series like Harry Potter, Narnia, and Disney movies.",,,,,,,,,,,harry potter,,,,1
I love Harry Potter.,,,,,,,,,,,harry potter,,,,1
"and I love Harry Potter and i like talking walks, going to the beach, and eating Oreos!..",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"I absolutely LOVE Harry Potter, as you can tell already.",,,,,,,,,,,harry potter,,,,1
"After I'd read OotP for the sixth time, I was desperate for some new Harry Potter.",,,,,,,,,,,harry potter,,,,1
I loved the Harry Potter books before I discovered fanfiction but fanfiction made me love them even more.,,,,,,,,,,,harry potter,,,,1
for that ( but since it was my fault she is into Harry Potter...,,,,,,,,,,,harry potter,,,,1
for that ( but since it was my fault she is into Harry Potter...,,,,,,,,,,,harry potter,,,,1
I love Harry Potter books < 3 so good Im a big dork.,,,,,,,,,,,harry potter,,,,1
I found that Harry Potter is a great read in German..,,,,,,,,,,,harry potter,,,,1
"When I was in primary school, I loved Harry Potter to bits.",,,,,,,,,,,harry potter,,,,1
Happiness usually comes in the form of my amazing storytimes and my Harry Potter club and my occasional few and far between talks with Julia and Marisa.,,,,,,,,,,,harry potter,,,,1
"I love the Big empty series spec the second book, and I love Candy, and Harry Potter, and Requim for a Dream, and The Body of Christopher Creed...",,,,,,,,,,,harry potter,,,,1
"@ shraddha: You are a Harry Potter fan too, that's great.",,,,,,,,,,,harry potter,,,,1
"I love Harry Potter, x-men, LotR, Superman and any other big budget nerd film.",,,,,,,,,,,harry potter,,,,1
It's very rare to have me get into a book that I like as much as Harry Potter.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter!.,,,,,,,,,,,harry potter,,,,1
i miss Harry Potter.,,,,,,,,,,,harry potter,,,,1
"I love Harry Potter books-not the bootlegged movies, which Daniel Radcliffe ruined...",,,,,,,,,,,harry potter,,,,1
I enjoy reading Harry Potter.,,,,,,,,,,,harry potter,,,,1
Harry Potter is great if you have read the book!,,,,,,,,,,,harry potter,,,,1
love Harry Potter.,,,,,,,,,,,harry potter,,,,1
"Harry Potter is good, but there's only 4 of those..",,,,,,,,,,,harry potter,,,,1
I love Harry Potter!..,,,,,,,,,,,harry potter,,,,1
The Harry Potter books are completely amazing.,,,,,,,,,,,harry potter,,,,1
Write us a Harry Potter poem for a chance to win a fabulous Harry Potter prize!!..,,,,,,,,,,,harry potter,,,,1
Harry Potter anything is awesome.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter!,,,,,,,,,,,harry potter,,,,1
The Harry Potter scar would be cool...,,,,,,,,,,,harry potter,,,,1
I love Harry Potter...,,,,,,,,,,,harry potter,,,,1
"And so this girl ( okay, it's totally me ), who loved Equus and Harry Potter in equal measure, BOUGHT A TICKET TO THE SHOW ON MARCH 31st!..",,,,,,,,,,,harry potter,,,,1
Artemis Fowl: The Lost Colony by Eoin Colfer ?385 pages ?I love this series of Young Adult books damn near as much as I love Harry Potter.,,,,,,,,,,,harry potter,,,,1
which made me realize how much I love Harry Potter..,,,,,,,,,,,harry potter,,,,1
Harry Potter = Gorgeous!.,,,,,,,,,,,harry potter,,,,1
And I loved Harry Potter.,,,,,,,,,,,harry potter,,,,1
"Harry Potter was so adorable, he had a scar and everything.: ) I love Harry Potter.",,,,,,,,,,,harry potter,,,,1
The Harry Potter movies are awesome for mocking..,,,,,,,,,,,harry potter,,,,1
Harry Potter is awesome...,,,,,,,,,,,harry potter,,,,1
I love Harry Potter and I love making friends.,,,,,,,,,,,harry potter,,,,1
I freagin'love Harry Potter and all of it's magical lore...,,,,,,,,,,,harry potter,,,,1
I LOVE Harry Potter.,,,,,,,,,,,harry potter,,,,1
"Okay, so y'all know me, and you know that I love Harry Potter.",,,,,,,,,,,harry potter,,,,1
"I love Harry Potter, but I don't think J. K. Rowling is the best author in the world...",,,,,,,,,,,harry potter,,,,1
I LOVE Harry Potter!!!,,,,,,,,,,,harry potter,,,,1
"I personaly like Harry Potter, And I encourage kids to read the book, It is Wholesome FOR FUCK SAKES....",,,,,,,,,,,harry potter,,,,1
I would like a Harry Potter type scarf for Christmas..,,,,,,,,,,,harry potter,,,,1
And I liked the Harry Potter joke ( my friend was telling me almost the same thing at the same time ).,,,,,,,,,,,harry potter,,,,1
* I like Harry Potter..,,,,,,,,,,,harry potter,,,,1
"She's my student last year who I read Harry Potter with, and she kept saying "" Harry Potter is beautiful!",,,,,,,,,,,harry potter,,,,1
"* g * But, much as I love the Harry Potter movies, the books are better...",,,,,,,,,,,harry potter,,,,1
"I love Harry Potter, Lilo and Stitch, Barnyard was awesome.",,,,,,,,,,,harry potter,,,,1
Also: " Sexy Harry Potter.,,,,,,,,,,,harry potter,,,,1
I want to be a part of this community because I love Harry Potter and want to discuss it and theories about book 7 with other people that love Harry Potter.,,,,,,,,,,,harry potter,,,,1
Also: " Sexy Harry Potter.,,,,,,,,,,,harry potter,,,,1
Harry Potter and the Sorcerer's Stone is great but I had forgotten what a low reading level it is. > _ <..,,,,,,,,,,,harry potter,,,,1
"I enjoy discussing Harry Potter, and I know there is still a lot for me to learn about it.",,,,,,,,,,,harry potter,,,,1
"Me, I like the Harry Potter movies but the books have no real appeal for me.",,,,,,,,,,,harry potter,,,,1
"Because I like Harry Potter and I in Eragon's case, I like dragons...",,,,,,,,,,,harry potter,,,,1
"I love Harry Potter and if there's someone like him, I wanna date him... -- Jamaica, Queens..",,,,,,,,,,,harry potter,,,,1
The Harry Potter Earrings Girl was awesome...,,,,,,,,,,,harry potter,,,,1
Which just goes to show how much I love Harry Potter. [ A lot a lot a lot a lot. ]..,,,,,,,,,,,harry potter,,,,1
I also adore Harry Potter and Hogwarts...,,,,,,,,,,,harry potter,,,,1
"Hey thanks for the comment < / 33 Emma Watson is very pretty, and I absolutely love the Harry Potter movies.",,,,,,,,,,,harry potter,,,,1
"I was so proud of myself that I was given the task of making Harry Potter sexy, and achieved it...",,,,,,,,,,,harry potter,,,,1
No... but I love Harry Potter...,,,,,,,,,,,harry potter,,,,1
Gotta Love Harry Potter icons..,,,,,,,,,,,harry potter,,,,1
One of the main reasons I've always loved the Harry Potter fandom is because I felt like it was a place where everyone could belong.,,,,,,,,,,,harry potter,,,,1
We both love Harry Potter and Grey's Anatomy.,,,,,,,,,,,harry potter,,,,1
"I love Harry Potter, you should try it too.",,,,,,,,,,,harry potter,,,,1
"I like Harry Potter, I like Eragon, I like Lord of the Rings...",,,,,,,,,,,harry potter,,,,1
The Harry Potter picture is awesome.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter.,,,,,,,,,,,harry potter,,,,1
None of friends are into Harry Potter so I would love to be part of a community that is dedicated to something I love.,,,,,,,,,,,harry potter,,,,1
I love Harry Potter = ) ) )..,,,,,,,,,,,harry potter,,,,1
Friday-Harry Potter Feast = AMAZING!,,,,,,,,,,,harry potter,,,,1
"Spoke with Mrs. Cowan briefly about a Harry Potter independent study, which would be incredibly awesome, but which I am also far, far too lazy to take my last semester in college...",,,,,,,,,,,harry potter,,,,1
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",,,,,,,,,,,vini code,,,,0
I know Da Vinci Code is going to suck.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucks..,,,,,,,,,,,vini code,,,,0
I also think The Da Vinci Code sucked balls and it's the worst piece of shit I've ever read.,,,,,,,,,,,vini code,,,,0
Thank God Someone Has Sense I hate The Da Vinci Code.,,,,,,,,,,,vini code,,,,0
RACHEL you could of told me your nans a libarian before i said i hated'The da vinci code '!!,,,,,,,,,,,vini code,,,,0
The Da Vinci code sucks and is also a page turner...,,,,,,,,,,,vini code,,,,0
"then was the da vinci code, which sucked really bad.",,,,,,,,,,,vini code,,,,0
"but whatever it is,. i really hate the da vinci code..",,,,,,,,,,,vini code,,,,0
I hated The Da Vinci Code.,,,,,,,,,,,vini code,,,,0
I hated The Da Vinci Code.,,,,,,,,,,,vini code,,,,0
the da vinci code sucks btw..,,,,,,,,,,,vini code,,,,0
I hate the Da Vinci Code..,,,,,,,,,,,vini code,,,,0
i fucking hated the da vinci code.,,,,,,,,,,,vini code,,,,0
", before I forget, I have to say that I pretty much hated The Da Vinci Code.",,,,,,,,,,,vini code,,,,0
"Ok, so the Da Vinci Code movie sucked incredibly,. ( except for the part were we see Paul Bentlys butt, that was kinda cool..",,,,,,,,,,,vini code,,,,0
we wanted to watch " The Da Vinci Code " but the timings sucked so we ended up going fer " Runaway Vacation " which is a really good movie..!,,,,,,,,,,,vini code,,,,0
Had an interesting conversation with one of the professors I work for about how Da Vinci Code sucks...,,,,,,,,,,,vini code,,,,0
ERM da vinci code and it sucked...,,,,,,,,,,,vini code,,,,0
ERM da vinci code and it sucked..,,,,,,,,,,,vini code,,,,0
ERM da vinci code and it sucked.,,,,,,,,,,,vini code,,,,0
I overslept though so jenn and i didn't get to see the da vinci code which sucked and now i have no money so yeah maybe later.,,,,,,,,,,,vini code,,,,0
DA VINCI CODE-SUCKED BALLZ.,,,,,,,,,,,vini code,,,,0
well DA VINCI CODE SUCKS!!,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked ass if you're wondering.,,,,,,,,,,,vini code,,,,0
"god, i just thought i hated the da vinci code, now i see how very wrong i was...",,,,,,,,,,,vini code,,,,0
Da Vinci Code sucks...,,,,,,,,,,,vini code,,,,0
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",,,,,,,,,,,vini code,,,,0
about how much i hate the da vinci code.,,,,,,,,,,,vini code,,,,0
And I absolutely loathe the Da Vinci Code.,,,,,,,,,,,vini code,,,,0
I hated the da vinci code...,,,,,,,,,,,vini code,,,,0
"The Da Vinci Code sucked, so you didn't miss anything special.",,,,,,,,,,,vini code,,,,0
the da vinci code sucked lol...,,,,,,,,,,,vini code,,,,0
"She was just absolutely adorable in Am??lie, one of my favorite films, and while The Da Vinci Code pretty much sucked, she looked good in it.",,,,,,,,,,,vini code,,,,0
I forgot how much I hated Da Vinci Code.,,,,,,,,,,,vini code,,,,0
everyone said the da vinci code sucks ass = \.,,,,,,,,,,,vini code,,,,0
lol nd i heard da vinci code sucks..,,,,,,,,,,,vini code,,,,0
"X3-good, Nacho Libre-sucked, Da Vinci Code-sucked, Cars-good, Over the Hedge-good, T hank You For Smoking-had its moments...)",,,,,,,,,,,vini code,,,,0
"Da Vinci Code it is suck, I saw the movie comment and everybody said it was stupid and bored, but if that movie was for real, then it should be pretty interesting...",,,,,,,,,,,vini code,,,,0
Da Vinci Code sucks.,,,,,,,,,,,vini code,,,,0
I HATED Da Vinci Code!,,,,,,,,,,,vini code,,,,0
I also hate the Da Vinci Code..,,,,,,,,,,,vini code,,,,0
da vinci code sucks ass.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked like a Hoover.,,,,,,,,,,,vini code,,,,0
"And by the way, Da Vinci Code movie sucks ass..",,,,,,,,,,,vini code,,,,0
Da Vinci Code SUCKED ASS!!!,,,,,,,,,,,vini code,,,,0
"Why I hate The Da Vinci Code, except much more coherent, and with, uh, less usage of the phrase "" dogfucking retarded "".",,,,,,,,,,,vini code,,,,0
how much the da vinci code sucks...,,,,,,,,,,,vini code,,,,0
"Went to see The Da Vinci Code, which sucked even worse than the book...",,,,,,,,,,,vini code,,,,0
Da Vinci Code apparently sucks even more ass on film.,,,,,,,,,,,vini code,,,,0
who else thought the da vinci code kinda sucked...,,,,,,,,,,,vini code,,,,0
I think i started to hate Da Vinci Code just because it has gathered the lamest people in cinema.,,,,,,,,,,,vini code,,,,0
the da vinci code sucked.,,,,,,,,,,,vini code,,,,0
"oh, and i hated "" the da vinci code "" the novel....",,,,,,,,,,,vini code,,,,0
Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
"in other news, the da vinci code sucks a lama's balls.....",,,,,,,,,,,vini code,,,,0
"Still haven't seen the Da Vinci Code, which kinda sucks..",,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
BECAUSE DA VINCI CODE SUCKED!!,,,,,,,,,,,vini code,,,,0
"- Aimee has been here for over a week, and it's been really fun..-The Da Vinci Code sucked ass!.-Sean has been a really awesome and supportive friend..-Indian Reservations are full of white people.",,,,,,,,,,,vini code,,,,0
3 Though I heard Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
"I officially hate the Da Vinci Code, the end.",,,,,,,,,,,vini code,,,,0
"So what has been up lately, well friday went to see Da Vinci Code that sucked but it was cool hanging with some of my friends.",,,,,,,,,,,vini code,,,,0
ya da vinci code really sucked....,,,,,,,,,,,vini code,,,,0
"i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.","i hated the da vinci code, the movie witha passion, it was boring and made me sad that a movie blasphying the name of jesus is being played world wide.",,,,vini code,,,,0
The Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
"Then we drove to Bayers Lake for the Da Vinci Code, which as expected, Tom Hanks sucks ass in that movie, but the dramatic last 2 minutes were good.",,,,,,,,,,,vini code,,,,0
the Da Vinci Code sucks.,,,,,,,,,,,vini code,,,,0
I hated The Da Vinci Code...,,,,,,,,,,,vini code,,,,0
Da Vinci Code sucks.,,,,,,,,,,,vini code,,,,0
did i mention the da vinci code sucked big donkey balls?..,,,,,,,,,,,vini code,,,,0
the da vinci code sucked big donkey balls...,,,,,,,,,,,vini code,,,,0
The Da Vinci Code [ movie ] sucked!..,,,,,,,,,,,vini code,,,,0
"to see the da vinci code, which totally sucked balls.",,,,,,,,,,,vini code,,,,0
The Da Vinci Code's supposed to suck..,,,,,,,,,,,vini code,,,,0
da vinci code sucks.,,,,,,,,,,,vini code,,,,0
I'll let y'all know if The Da Vinci Code sucks or not...,,,,,,,,,,,vini code,,,,0
"Critics are saying that The Da Vinci Code, due in theaters this weekend, stinks.",,,,,,,,,,,vini code,,,,0
"Now, I am the first person to say that The Da Vinci Code sucks, but hello, it ?s a novel!",,,,,,,,,,,vini code,,,,0
I really hate the Da Vinci Code..,,,,,,,,,,,vini code,,,,0
I really hate the Da Vinci Code...,,,,,,,,,,,vini code,,,,0
"It's been on a couple of times already, but cos I think the da Vinci Code sucks I never took the effort of watching it.(",,,,,,,,,,,vini code,,,,0
The Da vinci Code is so SUCK!!!!!!!(,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked big time.,,,,,,,,,,,vini code,,,,0
mang i could of told you the da vinci code suck!,,,,,,,,,,,vini code,,,,0
  Man i hated the Da Vinci Code.,,,,,,,,,,,vini code,,,,0
"After school, I went with Latin Club to see the Da Vinci code, which sucked...",,,,,,,,,,,vini code,,,,0
the da vinci code sucks majorly....,,,,,,,,,,,vini code,,,,0
da vinci code = sucks major ass...,,,,,,,,,,,vini code,,,,0
I hate The Da Vinci Code.,,,,,,,,,,,vini code,,,,0
Da Vinci Code kinda sucks second time around..,,,,,,,,,,,vini code,,,,0
"Da Vinci Code sucked, but talking through it definately didnt suck.",,,,,,,,,,,vini code,,,,0
and da vinci code sucks!..,,,,,,,,,,,vini code,,,,0
i heard that the da vinci code sucks especially compared to the book.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucks.,,,,,,,,,,,vini code,,,,0
"anyhow, the da vinci code sucks lah.",,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked.,,,,,,,,,,,vini code,,,,0
"Rofls, but yeah I hated the Da Vinci Code.",,,,,,,,,,,vini code,,,,0
"I heard Da Vinci Code sucked pretty hard, which is too bad, because I like Ron Howard.",,,,,,,,,,,vini code,,,,0
i use google for my music urls and the da vinci code sucked!,,,,,,,,,,,vini code,,,,0
da vinci code the movie sucked.,,,,,,,,,,,vini code,,,,0
im kinda sad that da vinci code sucked(,,,,,,,,,,,vini code,,,,0
Does The Da Vinci Code suck?...,,,,,,,,,,,vini code,,,,0
"There will be a lot of fun songs, one will be a sing along about how much the Da Vinci Code SUCKS(",,,,,,,,,,,vini code,,,,0
"so, lucky for me, since i hated the da vinci code after refusing to read it for so long because of the public reaction in the first place-there's a movie now.",,,,,,,,,,,vini code,,,,0
I've seen X-Men three times and the Da Vinci Code royally sucked...,,,,,,,,,,,vini code,,,,0
da vinci code sucks ass.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked like a Hoover.,,,,,,,,,,,vini code,,,,0
"And by the way, Da Vinci Code movie sucks ass..",,,,,,,,,,,vini code,,,,0
da vinci code sucked da vinci code sucks da vinci code sucks!.,,,,,,,,,,,vini code,,,,0
da vinci code will suck!,,,,,,,,,,,vini code,,,,0
"da vinci code sucked, IMO.",,,,,,,,,,,vini code,,,,0
"da vinci code, you suck..",,,,,,,,,,,vini code,,,,0
I wasn't even in the mood to shop yesterday and also Da Vinci Code sucked ASS.,,,,,,,,,,,vini code,,,,0
Quick update:..-Haven't smoked in over a week..-Haven't consumed meat in over a week..-Da Vinci Code sucked..-Love the new place..-Broke.,,,,,,,,,,,vini code,,,,0
Da Vinci Code sucked but the story and ideas were very interesting...,,,,,,,,,,,vini code,,,,0
"Also, Da Vinci Code is SUCK!!!!!!!!",,,,,,,,,,,vini code,,,,0
"Well, I'm not gonna lie, The Da Vinci Code SUCKED!",,,,,,,,,,,vini code,,,,0
DA VINCI CODE SUCKS ASS.,,,,,,,,,,,vini code,,,,0
Da Vinci code sucks ass as a movie.,,,,,,,,,,,vini code,,,,0
The Da Vinci Code sucked ass!!!!,,,,,,,,,,,vini code,,,,0
"hating the da vinci code, saying its sucky.",,,,,,,,,,,vini code,,,,0
.-wish me luck as i go attempt to crack some motherfuckers tonite..-da vinci code can suck my balls..-poseidon can suck my balls..-hooray for Memoirs of a Geisha.,,,,,,,,,,,vini code,,,,0
"The Da Vinci Code sucked, but the night was great.",,,,,,,,,,,vini code,,,,0
"so, i heard the da vinci code sucked.",,,,,,,,,,,vini code,,,,0
i heard da vinci code majorly sucked.,,,,,,,,,,,vini code,,,,0
"I got a hold of Kelsey and we went to Oceanwalk and saw the Da Vinci Code, which kinda sucked, then went and got really, REALLY bad food at Johnny Rockets.",,,,,,,,,,,vini code,,,,0
"My dad, bless his heart, knows how much I hate the Da Vinci Code and linked me to this article, thinking I might enjoy it since its author also hates the Da Vinci Code.",,,,,,,,,,,vini code,,,,0
the Da Vinci Code suck ass..,,,,,,,,,,,vini code,,,,0
said " The Da Vinci Code " suck..,,,,,,,,,,,vini code,,,,0
"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",,,,,,,,,,,vini code,,,,0
I'm happy that the Da Vinci code sucks.,,,,,,,,,,,vini code,,,,0
"In other news, The Da Vinci code sucks and Symantec is suing Microsoft...",,,,,,,,,,,vini code,,,,0
"Reading this review, you may draw the conclusion that I hate "" The Da Vinci Code "", which isn't true.",,,,,,,,,,,vini code,,,,0
I heard the Da Vinci Code sucks.,,,,,,,,,,,vini code,,,,0
So word on the street is -- The Da Vinci Code apparently sucks....,,,,,,,,,,,vini code,,,,0
i heard the da vinci code sucks as a movie.,,,,,,,,,,,vini code,,,,0
Apparently the Da Vinci code sucks.,,,,,,,,,,,vini code,,,,0
I hear that The Da Vinci Code sucked too.,,,,,,,,,,,vini code,,,,0
I can hate " Da Vinci Code " without even touching the book.,,,,,,,,,,,vini code,,,,0
Da Vinci Code kinda stinks!...,,,,,,,,,,,vini code,,,,0
I am a Christian and I absolutely HATE the Da Vinci Code.,,,,,,,,,,,vini code,,,,0
"Apparently, The Da Vinci Code sucks.",,,,,,,,,,,vini code,,,,0
why i hate The Da Vinci Code...,,,,,,,,,,,vini code,,,,0
"Other than that, all I've heard is that the Da Vinci Code kinda sucks!",,,,,,,,,,,vini code,,,,0
i hear the da vinci code sucks.,,,,,,,,,,,vini code,,,,0
MISSION IMPOSSIBLE III IS GOING TO SUCK BALLS!!!..,,,,,,,,,,,mission impossible,,,,0
Mission Impossible III sucked to a major extent.,,,,,,,,,,,mission impossible,,,,0
mission impossible III kinda sucked.,,,,,,,,,,,mission impossible,,,,0
Mission Impossible 3 sucked...,,,,,,,,,,,mission impossible,,,,0
well mission impossible 3 sucked a lot.,,,,,,,,,,,mission impossible,,,,0
Mission Impossible 3 sucked!..,,,,,,,,,,,mission impossible,,,,0
I hate Mission Impossible movies.,,,,,,,,,,,mission impossible,,,,0
"I know, I know, mission impossible 2 sucked royally.",,,,,,,,,,,mission impossible,,,,0
Mission Impossible 3 sucks.......,,,,,,,,,,,mission impossible,,,,0
MISSION IMPOSSIBLE 2 ~ REALLY SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!..,,,,,,,,,,,mission impossible,,,,0
mission impossible 3 sucks man..,,,,,,,,,,,mission impossible,,,,0
MISSION IMPOSSIBLE III I hated the first Mission Impossible and never saw the second one.,,,,,,,,,,,mission impossible,,,,0
RV was really good but Mission Impossible 3 fucking sucked.,,,,,,,,,,,mission impossible,,,,0
mission impossible 2 sucked by the way so i don't know if i wanna see 3..,,,,,,,,,,,mission impossible,,,,0
Mission Impossible three sucked.,,,,,,,,,,,mission impossible,,,,0
"MI3 mission impossible III sucked ass, like the last one, it was lame and predictable, LAME..",,,,,,,,,,,mission impossible,,,,0
Mission Impossible 3 sucked......,,,,,,,,,,,mission impossible,,,,0
After that we decided to see Mission Impossible III which sucked a little bit.,,,,,,,,,,,mission impossible,,,,0
Mission Impossible III-Sucks big-time!..,,,,,,,,,,,mission impossible,,,,0
"Its weird, I like Tom Cruise movies, but I hate the Mission impossible films....",,,,,,,,,,,mission impossible,,,,0
If i hear one more thing about Tomkat or how much Mission Impossible III sucks ass(,,,,,,,,,,,mission impossible,,,,0
Mission impossible both the first and second sucked..,,,,,,,,,,,mission impossible,,,,0
mission impossible 3 sucked balls.,,,,,,,,,,,mission impossible,,,,0
It stayed on the whole way there and the whole way back.-Jill is staying with me next weekend.-Mission Impossible III sucks.,,,,,,,,,,,mission impossible,,,,0
"D i loathed mission impossible 2, but this one was involving and i really enjoyed it!",,,,,,,,,,,mission impossible,,,,0
"mission impossible III sucked please don't go see it, okay?...",,,,,,,,,,,mission impossible,,,,0
"The level of badness of these movies is increasing exponentially, so I can only imagine how awful Mission Impossible the third will be....",,,,,,,,,,,mission impossible,,,,0
i HATE HATE HATE tom cruise and mission impossible movies but i think i may go see this new one cuz...,,,,,,,,,,,mission impossible,,,,0
stupid mission impossible sold out right when we got there.,,,,,,,,,,,mission impossible,,,,0
"Mission Impossible III just flat out sucked, shipmates.",,,,,,,,,,,mission impossible,,,,0
I think people are more tired of the Mission Impossible franchise than Tom Cruise.,,,,,,,,,,,mission impossible,,,,0
"BURBANK, Calif. ( AP )-Brooke Shields says Tom Cruise has publicly apologized for his film career, including War of the Worlds and all of the atrocious Mission Impossible movies.",,,,,,,,,,,mission impossible,,,,0
so we ran off because we HATED Top Gun / Mission Impossible 2 / Cocktail.,,,,,,,,,,,mission impossible,,,,0
so we ran off because we HATED Top Gun / Mission Impossible 2 / Cocktail.,,,,,,,,,,,mission impossible,,,,0
hahaha i think my freakin mission impossible search for those stupid shoes is finally over.,,,,,,,,,,,mission impossible,,,,0
stop making those stupid mission impossible movies already too......,,,,,,,,,,,mission impossible,,,,0
I'm pretty sure im boycotting fucking stupid mission impossible III.,,,,,,,,,,,mission impossible,,,,0
STUPID MISSION IMPOSSIBLE MYBUTTHOLE YUH NASY [ c. joiners ]..,,,,,,,,,,,mission impossible,,,,0
idk mission impossible looked stupid to me..,,,,,,,,,,,mission impossible,,,,0
i had to go to work at 9am for stupid mission impossible 3.,,,,,,,,,,,mission impossible,,,,0
Mission Impossible the second was terrible.,,,,,,,,,,,mission impossible,,,,0
and mission impossible was pretty crappy aside from phillip seymore hoffman and the nifty gadgets),,,,,,,,,,,mission impossible,,,,0
watched mission impossible 3 wif stupid haha...,,,,,,,,,,,mission impossible,,,,0
